customer_id,name,segment,region,channel,signup_date
C04088,Customer 4088,consumer,East,web,2024-11-01
C04089,Customer 4089,smb,East,web,2024-12-22
C04090,Customer 4090,consumer,East,web,2024-06-09
C04091,Customer 4091,smb,West,store,2024-06-20
C04092,Customer 4092,consumer,West,store,2023-08-06
C04093,Customer 4093,consumer,West,store,2023-09-11
C04094,Customer 4094,smb,South,web,2023-07-22
C04095,Customer 4095,consumer,East,store,2023-04-11
C04096,Customer 4096,consumer,West,web,2023-12-27
C04097,Customer 4097,consumer,West,web,2024-12-11
C04098,Customer 4098,consumer,North,web,2023-06-27
C04099,Customer 4099,consumer,South,referral,2023-10-03
C04100,Customer 4100,consumer,South,web,2023-11-08
C04101,Customer 4101,consumer,East,referral,2024-10-03
C04102,Customer 4102,consumer,West,web,2024-02-14
C04103,Customer 4103,consumer,North,web,2023-10-15
C04104,Customer 4104,consumer,South,web,2024-10-14
C04105,Customer 4105,consumer,East,store,2024-06-08
C04106,Customer 4106,consumer,South,web,2024-02-05
C04107,Customer 4107,enterprise,South,store,2023-08-05
C04108,Customer 4108,consumer,West,store,2024-11-28
C04109,Customer 4109,smb,East,store,2024-04-14
C04110,Customer 4110,consumer,West,web,2023-01-27
C04111,Customer 4111,consumer,West,referral,2024-12-30
C04112,Customer 4112,consumer,South,store,2024-02-26
C04113,Customer 4113,consumer,West,web,2023-01-14
C04114,Customer 4114,consumer,South,store,2024-05-15
C04115,Customer 4115,consumer,North,web,2024-10-15
C04116,Customer 4116,consumer,West,web,2023-11-21
C04117,Customer 4117,smb,East,web,2023-11-20
C04118,Customer 4118,consumer,South,web,2024-07-20
C04119,Customer 4119,consumer,South,web,2024-12-03
C04120,Customer 4120,smb,South,web,2023-10-12
C04121,Customer 4121,consumer,East,store,2023-03-30
C04122,Customer 4122,consumer,East,referral,2023-02-14
C04123,Customer 4123,consumer,East,referral,2024-10-05
C04124,Customer 4124,smb,North,web,2024-05-12
C04125,Customer 4125,smb,East,store,2024-05-12
C04126,Customer 4126,consumer,North,web,2024-07-31
C04127,Customer 4127,consumer,West,store,2024-10-21
C04128,Customer 4128,smb,North,web,2023-05-25
C04129,Customer 4129,consumer,South,web,2024-06-01
C04130,Customer 4130,consumer,East,store,2023-03-23
C04131,Customer 4131,consumer,East,web,2024-09-26
C04132,Customer 4132,consumer,West,web,2023-06-16
C04133,Customer 4133,consumer,West,store,2023-04-15
C04134,Customer 4134,consumer,West,web,2024-05-02
C04135,Customer 4135,consumer,West,web,2023-11-06
C04136,Customer 4136,consumer,East,web,2023-03-23
C04137,Customer 4137,smb,South,web,2023-04-04
C04138,Customer 4138,consumer,East,web,2023-11-17
C04139,Customer 4139,consumer,West,store,2023-12-09
C04140,Customer 4140,consumer,North,web,2023-12-27
C04141,Customer 4141,consumer,East,store,2023-03-07
C04142,Customer 4142,consumer,North,web,2024-09-15
C04143,Customer 4143,consumer,South,web,2024-03-04
C04144,Customer 4144,smb,West,store,2024-02-05
C04145,Customer 4145,smb,East,store,2023-06-20
C04146,Customer 4146,consumer,East,store,2024-07-31
C04147,Customer 4147,consumer,West,referral,2023-03-09
C04148,Customer 4148,consumer,West,web,2024-05-06
C04149,Customer 4149,smb,West,web,2023-02-03
C04150,Customer 4150,smb,West,store,2023-01-01
C04151,Customer 4151,consumer,East,web,2023-05-31
C04152,Customer 4152,consumer,East,web,2023-09-15
C04153,Customer 4153,smb,West,web,2024-09-19
C04154,Customer 4154,consumer,South,store,2024-08-10
C04155,Customer 4155,consumer,East,web,2023-01-19
C04156,Customer 4156,consumer,West,web,2023-02-04
C04157,Customer 4157,consumer,West,web,2024-01-06
C04158,Customer 4158,smb,West,store,2024-05-05
C04159,Customer 4159,enterprise,East,web,2023-08-29
C04160,Customer 4160,consumer,West,web,2023-01-07
C04161,Customer 4161,consumer,East,store,2024-07-02
C04162,Customer 4162,consumer,East,referral,2024-01-06
C04163,Customer 4163,consumer,East,store,2024-10-26
C04164,Customer 4164,consumer,West,store,2023-09-07
C04165,Customer 4165,consumer,East,web,2023-04-25
C04166,Customer 4166,consumer,East,web,2024-07-06
C04167,Customer 4167,consumer,North,web,2023-12-03
C04168,Customer 4168,consumer,South,store,2024-07-27
C04169,Customer 4169,consumer,East,web,2024-11-11
C04170,Customer 4170,consumer,East,store,2023-05-22
C04171,Customer 4171,consumer,East,referral,2024-04-29
C04172,Customer 4172,enterprise,North,web,2024-03-13
C04173,Customer 4173,consumer,West,web,2023-03-29
C04174,Customer 4174,consumer,North,web,2024-04-07
C04175,Customer 4175,smb,South,web,2023-02-17
C04176,Customer 4176,enterprise,South,web,2024-04-25
C04177,Customer 4177,consumer,West,store,2024-06-07
C04178,Customer 4178,smb,East,web,2023-07-30
C04179,Customer 4179,consumer,East,web,2023-09-01
C04180,Customer 4180,consumer,West,web,2023-08-27
C04181,Customer 4181,consumer,West,referral,2023-07-16
C04182,Customer 4182,consumer,North,store,2023-08-23
C04183,Customer 4183,consumer,East,referral,2023-07-06
C04184,Customer 4184,consumer,East,referral,2024-12-13
C04185,Customer 4185,consumer,West,web,2024-09-06
C04186,Customer 4186,consumer,South,web,2023-10-17
C04187,Customer 4187,consumer,South,web,2023-08-09
C04188,Customer 4188,consumer,East,web,2024-05-11
C04189,Customer 4189,consumer,East,store,2024-05-10
C04190,Customer 4190,smb,East,web,2023-10-29
C04191,Customer 4191,smb,East,web,2023-07-06
C04192,Customer 4192,smb,West,store,2024-03-25
C04193,Customer 4193,consumer,North,store,2024-02-16
C04194,Customer 4194,smb,East,store,2024-09-02
C04195,Customer 4195,consumer,East,web,2023-09-02
C04196,Customer 4196,consumer,East,store,2023-11-09
C04197,Customer 4197,consumer,South,web,2024-05-10
C04198,Customer 4198,consumer,West,web,2023-01-22
C04199,Customer 4199,consumer,West,store,2023-03-09
C04200,Customer 4200,consumer,South,referral,2024-01-27
C04201,Customer 4201,smb,East,web,2023-11-12
C04202,Customer 4202,consumer,South,web,2023-03-06
C04203,Customer 4203,consumer,West,web,2024-12-29
C04204,Customer 4204,enterprise,South,web,2024-06-24
C04205,Customer 4205,consumer,West,store,2024-12-05
C04206,Customer 4206,consumer,West,web,2024-07-21
C04207,Customer 4207,consumer,North,store,2023-07-31
C04208,Customer 4208,consumer,East,store,2023-07-19
C04209,Customer 4209,consumer,East,web,2023-06-27
C04210,Customer 4210,consumer,West,web,2024-02-27
C04211,Customer 4211,consumer,East,web,2024-10-26
C04212,Customer 4212,consumer,East,web,2024-04-06
C04213,Customer 4213,consumer,North,web,2023-02-13
C04214,Customer 4214,consumer,North,web,2024-03-06
C04215,Customer 4215,consumer,East,store,2023-06-17
C04216,Customer 4216,smb,East,web,2023-10-14
C04217,Customer 4217,consumer,East,store,2024-12-09
C04218,Customer 4218,consumer,South,web,2023-12-03
C04219,Customer 4219,consumer,West,store,2024-08-08
C04220,Customer 4220,consumer,East,referral,2023-06-20
C04221,Customer 4221,consumer,West,web,2023-07-02
C04222,Customer 4222,consumer,West,store,2023-01-16
C04223,Customer 4223,smb,West,store,2024-05-10
C04224,Customer 4224,smb,East,store,2024-08-02
C04225,Customer 4225,consumer,South,store,2024-07-07
C04226,Customer 4226,smb,East,web,2023-04-20
C04227,Customer 4227,consumer,East,web,2024-07-06
C04228,Customer 4228,consumer,West,web,2023-11-02
C04229,Customer 4229,consumer,East,web,2023-01-06
C04230,Customer 4230,consumer,West,referral,2024-11-23
C04231,Customer 4231,smb,East,store,2023-09-30
C04232,Customer 4232,consumer,North,web,2023-12-27
C04233,Customer 4233,consumer,West,store,2023-07-04
C04234,Customer 4234,smb,West,store,2024-10-17
C04235,Customer 4235,consumer,East,web,2023-04-10
C04236,Customer 4236,consumer,North,web,2023-03-31
C04237,Customer 4237,consumer,South,web,2023-09-03
C04238,Customer 4238,smb,North,store,2023-08-27
C04239,Customer 4239,smb,East,store,2024-12-24
C04240,Customer 4240,consumer,North,web,2023-03-22
C04241,Customer 4241,consumer,West,web,2023-04-25
C04242,Customer 4242,consumer,West,store,2023-10-03
C04243,Customer 4243,smb,North,referral,2023-03-21
C04244,Customer 4244,consumer,North,store,2024-07-21
C04245,Customer 4245,consumer,West,store,2023-06-28
C04246,Customer 4246,smb,West,web,2023-11-05
C04247,Customer 4247,consumer,West,web,2024-07-14
C04248,Customer 4248,consumer,West,web,2024-05-23
C04249,Customer 4249,consumer,West,store,2023-09-17
C04250,Customer 4250,enterprise,North,web,2023-10-19
C04251,Customer 4251,consumer,South,store,2023-10-18
C04252,Customer 4252,consumer,South,web,2024-06-25
C04253,Customer 4253,consumer,South,store,2023-03-04
C04254,Customer 4254,consumer,East,web,2024-08-16
C04255,Customer 4255,consumer,South,web,2024-02-09
C04256,Customer 4256,consumer,East,store,2024-04-24
C04257,Customer 4257,enterprise,East,web,2023-11-21
C04258,Customer 4258,consumer,East,referral,2024-01-16
C04259,Customer 4259,consumer,East,web,2024-11-11
C04260,Customer 4260,consumer,South,web,2023-11-06
C04261,Customer 4261,consumer,North,store,2023-12-09
C04262,Customer 4262,smb,East,store,2024-10-31
C04263,Customer 4263,consumer,South,web,2024-04-19
C04264,Customer 4264,consumer,West,referral,2023-02-25
C04265,Customer 4265,consumer,South,web,2024-02-29
C04266,Customer 4266,consumer,East,web,2023-05-22
C04267,Customer 4267,consumer,West,web,2024-10-22
C04268,Customer 4268,consumer,East,web,2024-01-11
C04269,Customer 4269,smb,East,web,2023-08-14
C04270,Customer 4270,smb,West,web,2024-04-18
C04271,Customer 4271,consumer,North,web,2023-01-25
C04272,Customer 4272,enterprise,West,store,2024-11-20
C04273,Customer 4273,consumer,North,web,2023-12-31
C04274,Customer 4274,consumer,South,referral,2023-04-05
C04275,Customer 4275,consumer,East,store,2024-05-22
C04276,Customer 4276,consumer,East,web,2024-07-18
C04277,Customer 4277,consumer,South,web,2024-08-04
C04278,Customer 4278,consumer,East,web,2023-06-25
C04279,Customer 4279,consumer,South,store,2024-10-05
C04280,Customer 4280,consumer,East,web,2024-02-12
C04281,Customer 4281,consumer,East,web,2024-05-04
C04282,Customer 4282,smb,North,referral,2024-04-03
C04283,Customer 4283,consumer,West,store,2024-02-17
C04284,Customer 4284,consumer,East,web,2023-12-04
C04285,Customer 4285,consumer,West,web,2023-11-27
C04286,Customer 4286,consumer,South,store,2023-08-01
C04287,Customer 4287,smb,South,store,2024-12-23
C04288,Customer 4288,consumer,West,web,2023-12-11
C04289,Customer 4289,consumer,West,web,2024-07-29
C04290,Customer 4290,smb,West,store,2024-06-30
C04291,Customer 4291,consumer,East,store,2024-06-07
C04292,Customer 4292,consumer,East,store,2023-12-12
C04293,Customer 4293,consumer,North,web,2023-09-05
C04294,Customer 4294,smb,East,referral,2024-09-15
C04295,Customer 4295,consumer,West,web,2023-11-21
C04296,Customer 4296,consumer,North,web,2024-04-11
C04297,Customer 4297,consumer,East,store,2023-04-01
C04298,Customer 4298,consumer,East,web,2023-10-21
C04299,Customer 4299,consumer,West,store,2024-06-24
C04300,Customer 4300,consumer,East,web,2024-06-07
C04301,Customer 4301,consumer,North,store,2024-10-20
C04302,Customer 4302,smb,East,web,2024-10-10
C04303,Customer 4303,smb,East,store,2024-10-30
C04304,Customer 4304,consumer,East,web,2023-09-16
C04305,Customer 4305,smb,North,store,2023-03-28
C04306,Customer 4306,consumer,West,store,2023-06-07
C04307,Customer 4307,consumer,East,web,2024-05-08
C04308,Customer 4308,consumer,North,web,2023-07-05
C04309,Customer 4309,smb,West,web,2023-12-10
C04310,Customer 4310,smb,South,store,2024-05-30
C04311,Customer 4311,consumer,East,web,2024-07-22
C04312,Customer 4312,smb,South,web,2024-05-23
C04313,Customer 4313,consumer,East,web,2024-06-23
C04314,Customer 4314,smb,East,referral,2023-01-16
C04315,Customer 4315,enterprise,South,web,2024-06-08
C04316,Customer 4316,consumer,West,web,2023-07-19
C04317,Customer 4317,smb,East,store,2023-07-03
C04318,Customer 4318,consumer,West,store,2023-11-05
C04319,Customer 4319,consumer,West,web,2024-05-22
C04320,Customer 4320,consumer,North,referral,2023-10-08
C04321,Customer 4321,consumer,East,store,2023-06-07
C04322,Customer 4322,smb,North,web,2023-12-26
C04323,Customer 4323,consumer,West,web,2023-09-16
C04324,Customer 4324,consumer,East,store,2023-06-06
C04325,Customer 4325,smb,West,web,2024-02-29
C04326,Customer 4326,enterprise,South,web,2024-08-28
C04327,Customer 4327,consumer,South,web,2023-01-21
C04328,Customer 4328,enterprise,West,store,2024-09-30
C04329,Customer 4329,consumer,North,web,2023-12-13
C04330,Customer 4330,smb,West,store,2023-12-16
C04331,Customer 4331,consumer,East,web,2024-01-20
C04332,Customer 4332,consumer,North,store,2024-03-13
C04333,Customer 4333,consumer,North,store,2024-03-31
C04334,Customer 4334,consumer,North,web,2024-09-15
C04335,Customer 4335,consumer,East,store,2024-06-29
C04336,Customer 4336,consumer,West,web,2023-03-21
C04337,Customer 4337,consumer,West,store,2024-03-27
C04338,Customer 4338,smb,East,web,2024-08-17
C04339,Customer 4339,consumer,South,web,2024-06-24
C04340,Customer 4340,consumer,West,referral,2024-05-03
C04341,Customer 4341,consumer,South,referral,2024-10-04
C04342,Customer 4342,consumer,East,web,2024-06-06
C04343,Customer 4343,smb,East,web,2024-01-27
C04344,Customer 4344,smb,South,web,2024-07-27
C04345,Customer 4345,consumer,East,store,2023-12-25
C04346,Customer 4346,consumer,South,web,2023-02-02
C04347,Customer 4347,smb,West,web,2023-05-16
C04348,Customer 4348,consumer,South,web,2024-08-22
C04349,Customer 4349,smb,West,referral,2024-02-14
C04350,Customer 4350,consumer,West,web,2024-06-12
C04351,Customer 4351,smb,South,web,2023-04-01
C04352,Customer 4352,consumer,North,web,2024-02-17
C04353,Customer 4353,consumer,West,web,2023-10-26
C04354,Customer 4354,enterprise,East,store,2024-05-01
C04355,Customer 4355,consumer,East,referral,2023-03-14
C04356,Customer 4356,consumer,West,store,2024-12-18
C04357,Customer 4357,consumer,South,web,2023-09-18
C04358,Customer 4358,consumer,South,store,2024-11-20
C04359,Customer 4359,consumer,West,web,2023-11-08
C04360,Customer 4360,consumer,East,web,2024-11-15
C04361,Customer 4361,consumer,South,referral,2023-06-14
C04362,Customer 4362,consumer,East,web,2023-12-01
C04363,Customer 4363,smb,East,web,2024-05-16
C04364,Customer 4364,consumer,West,referral,2023-06-10
C04365,Customer 4365,consumer,East,web,2024-01-25
C04366,Customer 4366,consumer,West,store,2023-03-12
C04367,Customer 4367,consumer,South,referral,2023-04-02
C04368,Customer 4368,consumer,East,web,2023-12-27
C04369,Customer 4369,consumer,West,web,2023-11-17
C04370,Customer 4370,consumer,South,web,2023-09-02
C04371,Customer 4371,consumer,West,web,2023-01-24
C04372,Customer 4372,consumer,East,web,2024-07-10
C04373,Customer 4373,consumer,East,store,2024-12-01
C04374,Customer 4374,consumer,West,web,2024-02-07
C04375,Customer 4375,consumer,North,web,2024-01-08
C04376,Customer 4376,consumer,South,web,2023-10-13
C04377,Customer 4377,consumer,West,web,2024-03-16
C04378,Customer 4378,smb,South,store,2024-08-17
C04379,Customer 4379,consumer,East,web,2023-12-18
C04380,Customer 4380,consumer,North,store,2023-08-07
C04381,Customer 4381,consumer,East,web,2024-04-29
C04382,Customer 4382,consumer,East,web,2024-03-18
C04383,Customer 4383,consumer,East,web,2023-08-06
C04384,Customer 4384,consumer,East,web,2024-12-02
C04385,Customer 4385,smb,East,store,2023-03-08
C04386,Customer 4386,consumer,West,web,2023-01-31
C04387,Customer 4387,enterprise,South,referral,2023-11-18
C04388,Customer 4388,consumer,East,web,2023-09-07
C04389,Customer 4389,consumer,North,referral,2024-07-19
C04390,Customer 4390,consumer,West,web,2023-01-10
C04391,Customer 4391,consumer,South,web,2024-11-08
C04392,Customer 4392,consumer,North,web,2023-10-12
C04393,Customer 4393,consumer,South,web,2023-06-02
C04394,Customer 4394,consumer,North,store,2024-06-27
C04395,Customer 4395,smb,South,web,2024-06-12
C04396,Customer 4396,smb,East,web,2024-01-06
C04397,Customer 4397,consumer,East,web,2023-10-28
C04398,Customer 4398,consumer,West,web,2023-05-26
C04399,Customer 4399,consumer,East,store,2024-08-09
C04400,Customer 4400,consumer,West,store,2024-09-27
C04401,Customer 4401,consumer,South,store,2023-02-21
C04402,Customer 4402,consumer,East,web,2024-02-08
C04403,Customer 4403,consumer,East,referral,2024-12-02
C04404,Customer 4404,consumer,West,store,2023-05-21
C04405,Customer 4405,enterprise,North,web,2023-03-29
C04406,Customer 4406,consumer,West,web,2024-03-02
C04407,Customer 4407,smb,West,referral,2023-03-25
C04408,Customer 4408,consumer,West,web,2023-08-31
C04409,Customer 4409,consumer,North,store,2023-04-16
C04410,Customer 4410,consumer,North,web,2024-08-26
C04411,Customer 4411,consumer,South,web,2023-12-21
C04412,Customer 4412,consumer,North,store,2023-01-21
C04413,Customer 4413,consumer,West,store,2023-01-06
C04414,Customer 4414,consumer,North,web,2023-08-09
C04415,Customer 4415,consumer,West,store,2023-03-28
C04416,Customer 4416,consumer,West,web,2024-11-22
C04417,Customer 4417,consumer,West,store,2024-03-28
C04418,Customer 4418,consumer,East,referral,2023-12-08
C04419,Customer 4419,consumer,South,store,2024-01-28
C04420,Customer 4420,consumer,East,web,2023-12-18
C04421,Customer 4421,consumer,North,web,2023-09-03
C04422,Customer 4422,enterprise,East,store,2024-11-16
C04423,Customer 4423,consumer,West,web,2023-04-23
C04424,Customer 4424,smb,East,web,2024-08-05
C04425,Customer 4425,consumer,South,referral,2023-06-07
C04426,Customer 4426,consumer,South,web,2023-08-25
C04427,Customer 4427,consumer,East,web,2024-11-29
C04428,Customer 4428,consumer,East,web,2023-08-31
C04429,Customer 4429,consumer,West,web,2023-06-15
C04430,Customer 4430,smb,East,web,2023-02-03
C04431,Customer 4431,consumer,North,referral,2023-09-12
C04432,Customer 4432,consumer,West,web,2023-10-29
C04433,Customer 4433,consumer,North,web,2023-08-08
C04434,Customer 4434,smb,East,store,2023-02-01
C04435,Customer 4435,consumer,West,store,2024-05-23
C04436,Customer 4436,consumer,North,store,2024-04-26
C04437,Customer 4437,consumer,East,web,2023-08-21
C04438,Customer 4438,smb,East,store,2023-08-03
C04439,Customer 4439,enterprise,West,web,2023-08-30
C04440,Customer 4440,consumer,West,web,2023-09-02
C04441,Customer 4441,smb,South,web,2023-01-20
C04442,Customer 4442,smb,East,web,2023-07-29
C04443,Customer 4443,consumer,North,web,2024-12-22
C04444,Customer 4444,consumer,West,store,2024-03-01
C04445,Customer 4445,consumer,West,web,2023-03-13
C04446,Customer 4446,enterprise,West,store,2024-11-04
C04447,Customer 4447,consumer,East,web,2023-06-27
C04448,Customer 4448,smb,North,web,2024-06-06
C04449,Customer 4449,consumer,South,web,2023-10-26
C04450,Customer 4450,smb,East,referral,2023-09-23
C04451,Customer 4451,consumer,North,store,2024-06-03
C04452,Customer 4452,consumer,South,referral,2024-05-09
C04453,Customer 4453,smb,West,store,2023-10-02
C04454,Customer 4454,smb,South,store,2024-12-05
C04455,Customer 4455,smb,East,store,2023-02-22
C04456,Customer 4456,consumer,West,store,2024-08-30
C04457,Customer 4457,consumer,West,web,2024-02-04
C04458,Customer 4458,consumer,East,web,2024-02-18
C04459,Customer 4459,consumer,East,web,2024-08-26
C04460,Customer 4460,consumer,West,web,2024-10-17
C04461,Customer 4461,consumer,West,web,2024-05-03
C04462,Customer 4462,consumer,South,web,2024-05-16
C04463,Customer 4463,enterprise,North,web,2023-11-03
C04464,Customer 4464,consumer,South,web,2024-02-21
C04465,Customer 4465,consumer,West,referral,2024-05-23
C04466,Customer 4466,consumer,West,web,2024-06-13
C04467,Customer 4467,consumer,West,web,2024-09-29
C04468,Customer 4468,consumer,West,store,2024-10-27
C04469,Customer 4469,smb,East,web,2023-01-06
C04470,Customer 4470,smb,East,web,2024-02-26
C04471,Customer 4471,smb,South,web,2024-03-26
C04472,Customer 4472,enterprise,South,web,2024-03-02
C04473,Customer 4473,consumer,West,web,2024-01-25
C04474,Customer 4474,consumer,East,web,2023-11-30
C04475,Customer 4475,consumer,South,web,2024-03-23
C04476,Customer 4476,consumer,East,store,2023-12-04
C04477,Customer 4477,consumer,West,web,2023-03-29
C04478,Customer 4478,consumer,East,store,2023-09-26
C04479,Customer 4479,consumer,West,web,2023-03-06
C04480,Customer 4480,consumer,West,web,2024-11-08
C04481,Customer 4481,consumer,South,store,2023-03-05
C04482,Customer 4482,consumer,North,web,2023-09-27
C04483,Customer 4483,consumer,West,store,2024-10-18
C04484,Customer 4484,consumer,West,web,2024-01-12
C04485,Customer 4485,consumer,South,store,2023-11-25
C04486,Customer 4486,smb,West,web,2024-06-01
C04487,Customer 4487,consumer,East,web,2024-09-24
C04488,Customer 4488,consumer,West,store,2024-02-25
C04489,Customer 4489,smb,West,store,2023-11-09
C04490,Customer 4490,consumer,South,web,2023-11-05
C04491,Customer 4491,consumer,South,referral,2024-10-05
C04492,Customer 4492,consumer,West,web,2023-07-08
C04493,Customer 4493,consumer,East,web,2024-12-21
C04494,Customer 4494,smb,West,web,2023-02-11
C04495,Customer 4495,smb,West,store,2024-08-12
C04496,Customer 4496,consumer,North,referral,2023-11-16
C04497,Customer 4497,consumer,South,web,2024-10-18
C04498,Customer 4498,consumer,East,web,2024-03-20
C04499,Customer 4499,consumer,South,store,2024-01-09
C04500,Customer 4500,consumer,South,web,2023-10-13
C04501,Customer 4501,consumer,South,web,2023-06-20
C04502,Customer 4502,consumer,West,web,2024-08-27
C04503,Customer 4503,consumer,West,web,2023-09-20
C04504,Customer 4504,consumer,South,web,2024-06-18
C04505,Customer 4505,consumer,East,web,2023-05-22
C04506,Customer 4506,consumer,North,store,2023-05-28
C04507,Customer 4507,smb,South,store,2024-03-15
C04508,Customer 4508,consumer,North,web,2024-09-19
C04509,Customer 4509,consumer,West,web,2024-08-15
C04510,Customer 4510,smb,North,web,2024-02-20
C04511,Customer 4511,consumer,East,web,2023-01-25
C04512,Customer 4512,consumer,North,store,2024-09-18
C04513,Customer 4513,consumer,West,referral,2023-04-04
C04514,Customer 4514,consumer,East,store,2023-11-01
C04515,Customer 4515,consumer,South,store,2023-07-04
C04516,Customer 4516,consumer,East,web,2023-10-10
C04517,Customer 4517,consumer,East,web,2023-06-04
C04518,Customer 4518,smb,North,referral,2024-11-16
C04519,Customer 4519,consumer,East,referral,2024-11-15
C04520,Customer 4520,consumer,East,web,2024-10-27
C04521,Customer 4521,smb,West,web,2023-01-14
C04522,Customer 4522,consumer,South,store,2024-10-01
C04523,Customer 4523,smb,East,web,2023-12-07
C04524,Customer 4524,consumer,East,store,2024-08-26
C04525,Customer 4525,smb,West,store,2024-04-17
C04526,Customer 4526,consumer,East,web,2023-04-18
C04527,Customer 4527,smb,West,referral,2023-11-27
C04528,Customer 4528,smb,West,referral,2024-06-23
C04529,Customer 4529,consumer,East,referral,2024-03-14
C04530,Customer 4530,consumer,West,web,2024-12-09
C04531,Customer 4531,consumer,West,web,2024-12-12
C04532,Customer 4532,consumer,South,web,2024-10-27
C04533,Customer 4533,consumer,West,web,2024-01-19
C04534,Customer 4534,consumer,East,web,2024-08-04
C04535,Customer 4535,consumer,West,web,2023-06-09
C04536,Customer 4536,consumer,East,store,2024-03-07
C04537,Customer 4537,consumer,South,web,2024-01-31
C04538,Customer 4538,consumer,South,web,2024-09-06
C04539,Customer 4539,consumer,West,web,2024-05-02
C04540,Customer 4540,consumer,West,store,2023-07-08
C04541,Customer 4541,consumer,West,store,2024-02-22
C04542,Customer 4542,consumer,East,web,2023-12-09
C04543,Customer 4543,consumer,North,referral,2023-12-27
C04544,Customer 4544,consumer,West,web,2023-04-19
C04545,Customer 4545,consumer,West,web,2023-10-28
C04546,Customer 4546,smb,West,store,2024-01-03
C04547,Customer 4547,consumer,East,store,2023-09-12
C04548,Customer 4548,consumer,South,web,2023-11-12
C04549,Customer 4549,consumer,East,referral,2024-12-05
C04550,Customer 4550,smb,North,referral,2023-03-12
C04551,Customer 4551,smb,East,web,2023-09-26
C04552,Customer 4552,consumer,West,web,2024-05-15
C04553,Customer 4553,consumer,West,web,2023-07-28
C04554,Customer 4554,smb,South,web,2024-04-22
C04555,Customer 4555,consumer,East,web,2023-06-25
C04556,Customer 4556,consumer,East,store,2023-08-27
C04557,Customer 4557,consumer,South,web,2024-09-01
C04558,Customer 4558,consumer,East,store,2024-03-17
C04559,Customer 4559,smb,North,web,2024-08-23
C04560,Customer 4560,enterprise,East,web,2024-05-06
C04561,Customer 4561,smb,South,web,2023-04-09
C04562,Customer 4562,consumer,West,web,2023-11-25
C04563,Customer 4563,smb,South,web,2023-11-22
C04564,Customer 4564,consumer,North,store,2024-03-20
C04565,Customer 4565,consumer,East,store,2024-10-27
C04566,Customer 4566,smb,South,web,2023-10-22
C04567,Customer 4567,consumer,South,store,2024-03-17
C04568,Customer 4568,consumer,West,web,2023-01-31
C04569,Customer 4569,consumer,East,web,2023-05-11
C04570,Customer 4570,smb,West,web,2024-12-28
C04571,Customer 4571,consumer,North,store,2024-06-10
C04572,Customer 4572,consumer,South,web,2024-03-13
C04573,Customer 4573,consumer,West,web,2023-11-22
C04574,Customer 4574,smb,West,web,2023-09-24
C04575,Customer 4575,smb,East,referral,2023-10-13
C04576,Customer 4576,consumer,East,store,2023-10-18
C04577,Customer 4577,consumer,West,store,2024-01-03
C04578,Customer 4578,consumer,East,store,2024-04-30
C04579,Customer 4579,enterprise,East,web,2024-07-08
C04580,Customer 4580,consumer,West,store,2023-06-17
C04581,Customer 4581,smb,South,store,2024-04-15
C04582,Customer 4582,consumer,North,web,2023-06-19
C04583,Customer 4583,smb,South,web,2023-12-12
C04584,Customer 4584,smb,South,web,2023-03-19
C04585,Customer 4585,consumer,West,web,2023-03-26
C04586,Customer 4586,enterprise,West,store,2024-10-22
C04587,Customer 4587,consumer,West,web,2023-07-20
C04588,Customer 4588,consumer,South,web,2024-08-11
C04589,Customer 4589,consumer,North,store,2023-12-27
C04590,Customer 4590,smb,South,web,2024-07-18
C04591,Customer 4591,consumer,North,web,2023-10-29
C04592,Customer 4592,consumer,East,store,2023-10-20
C04593,Customer 4593,consumer,East,web,2023-10-21
C04594,Customer 4594,consumer,East,store,2023-04-19
C04595,Customer 4595,consumer,West,web,2023-12-31
C04596,Customer 4596,consumer,West,web,2024-08-22
C04597,Customer 4597,smb,South,web,2024-11-08
C04598,Customer 4598,consumer,East,web,2024-05-08
C04599,Customer 4599,consumer,East,referral,2023-09-24
C04600,Customer 4600,consumer,East,referral,2023-04-03
C04601,Customer 4601,consumer,West,store,2024-11-15
C04602,Customer 4602,smb,East,web,2023-03-05
C04603,Customer 4603,smb,East,referral,2024-03-03
C04604,Customer 4604,consumer,East,store,2024-09-29
C04605,Customer 4605,smb,South,web,2024-01-03
C04606,Customer 4606,smb,East,store,2023-04-15
C04607,Customer 4607,smb,East,web,2023-07-28
C04608,Customer 4608,consumer,North,web,2024-07-27
C04609,Customer 4609,enterprise,North,store,2024-04-18
C04610,Customer 4610,consumer,North,store,2023-03-02
C04611,Customer 4611,consumer,West,web,2023-12-12
C04612,Customer 4612,consumer,West,web,2023-01-12
C04613,Customer 4613,consumer,West,referral,2024-04-10
C04614,Customer 4614,consumer,West,store,2024-10-10
C04615,Customer 4615,consumer,North,web,2023-07-14
C04616,Customer 4616,consumer,East,web,2023-03-15
C04617,Customer 4617,smb,West,web,2024-01-21
C04618,Customer 4618,smb,West,referral,2023-05-16
C04619,Customer 4619,consumer,West,web,2024-07-08
C04620,Customer 4620,smb,East,web,2024-03-11
C04621,Customer 4621,smb,South,web,2023-02-08
C04622,Customer 4622,smb,North,store,2024-06-26
C04623,Customer 4623,consumer,North,store,2024-10-15
C04624,Customer 4624,consumer,West,store,2023-11-16
C04625,Customer 4625,smb,East,web,2024-07-09
C04626,Customer 4626,consumer,West,web,2024-11-30
